K222,"IOP: B-E: PRODUCTION: CVMSA",SA,2010,CONS,2010,DIOP
K224,"IOP: B:MINING AND QUARRYING: CVMSA",SA,2010,CONS,2010,DIOP
K225,"IOP: 05:Mining Of Coal And Lignite: CVMSA",SA,2010,CONS,2010,DIOP
K226,"IOP: 06:Extraction Of Crude Petroleum And Natural Gas: CVMSA",SA,2010,CONS,2010,DIOP
K22A,"IOP: C:MANUFACTURING: CVMSA",SA,2010,CONS,2010,DIOP
K22B,"IOP: CA:Manufacture of Food products beverages and tobacco: CVMSA",SA,2010,CONS,2010,DIOP
K22C,"IOP: 10:Manufacture Of Food Products: CVMSA",SA,2010,CONS,2010,DIOP
K22D,"IOP: 10.1:Processing & preserving of meat & production of meat products: CVMSA",SA,2010,CONS,2010,DIOP
K22E,"IOP: 10.2-3:Process & preserve of fish crustaceans molluscs fruit veg:CVMSA",SA,2010,CONS,2010,DIOP
K22F,"IOP: 10.4:Manufacture of vegetable and animal oils and fats: CVMSA",SA,2010,CONS,2010,DIOP
K22G,"IOP: 10.5:Manufacture of dairy products: CVMSA",SA,2010,CONS,2010,DIOP
K22H,"IOP: 10.6:Manufacture of grain mill products starches & starch products: CVMSA",SA,2010,CONS,2010,DIOP
K22I,"IOP: 10.7:Manufacture of bakery and farinaceous products: CVMSA",SA,2010,CONS,2010,DIOP
K22J,"IOP: 10.8:Manufacture of other food products: CVMSA",SA,2010,CONS,2010,DIOP
K22K,"IOP: 10.9:Manufacture of prepared animal feeds: CVMSA",SA,2010,CONS,2010,DIOP
K22L,"IOP: 11:Manufacture Of Beverages: CVMSA",SA,2010,CONS,2010,DIOP
K22M,"IOP: 11.01-6:Manufacture of alcoholic beverages: CVMSA",SA,2010,CONS,2010,DIOP
K22N,"IOP: 11.07:Manuf of soft drinks; prod of mineral & other bottled waters: CVMSA",SA,2010,CONS,2010,DIOP
K22O,"IOP: 12:Manufacture Of Tobacco Products: CVMSA",SA,2010,CONS,2010,DIOP
K22P,"IOP: CB:Manufacture of textiles wearing apparel and leather products: CVMSA",SA,2010,CONS,2010,DIOP
K22Q,"IOP: 13:Manufacture Of Textiles: CVMSA",SA,2010,CONS,2010,DIOP
K22R,"IOP: 14:Manufacture Of Wearing Apparel: CVMSA",SA,2010,CONS,2010,DIOP
K22S,"IOP: 15:Manufacture Of Leather And Related Products: CVMSA",SA,2010,CONS,2010,DIOP
K22T,"IOP: CC:Manufacture of wood and paper products and printing: CVMSA",SA,2010,CONS,2010,DIOP
