A48O,"Employment rate Canada (OECD) seasonally adjusted",SA,0,NONE,0,LMS
A48P,"Employment Rate Japan (OECD) seasonally adjusted",SA,0,CURR,0,LMS
A48Q,"Employment Rate United States (OECD) seasonally adjusted",SA,0,CURR,0,LMS
A48Z,"Standardised ILO unemployment rates, seasonally adjusted, Romania - Eurostat",SA,0,NONE,0,LMS
A492,"Standardised ILO unemployment rates, seasonally adjusted, Bulgaria - Eurostat",SA,0,NONE,0,LMS
A493,"Standardised ILO Unemployment rates - Total EU",SA,0,NONE,0,LMS
A494,"International Comparison Employment rates - Romania",NSA,0,NONE,0,LMS
A495,"International Comparison employment rates - Bulgaria",NSA,0,NONE,0,LMS
A496,"International Comparison - Employment rates - Total EU",NSA,0,NONE,0,LMS
A4AC,"International Comparison Employment Rates - Cyprus",NSA,0,NONE,0,LMS
A4AD,"International Comparison Employment Rates - Czech Republic",NSA,0,NONE,0,LMS
A4AE,"International Comparison Employment Rates - Estonia",NSA,0,NONE,0,LMS
A4AF,"International Comparison Employment Rates - Hungary",NSA,0,NONE,0,LMS
A4AG,"International Comparison Employment Rates - Latvia",NSA,0,NONE,0,LMS
A4AH,"International Comparison Employment Rates - Lithuania",NSA,0,NONE,0,LMS
A4AI,"International Comparison Employment Rates - Malta",NSA,0,NONE,0,LMS
A4AJ,"International Comparison Employment Rates - Poland",NSA,0,NONE,0,LMS
A4AK,"International Comparison Employment Rates - Slovak Republic",NSA,0,NONE,0,LMS
A4AL,"International Comparison Employment Rates - Slovenia",NSA,0,NONE,0,LMS
A4AN,"STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Cyprus Eurostat",SA,0,CURR,0,LMS
A4AO,"STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Czech Republic Eurostat",SA,0,CURR,0,LMS
A4AP,"STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Estonia Eurostat",SA,0,CURR,0,LMS
A4AQ,"STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Hungary Eurostat",SA,0,CURR,0,LMS
A4AR,"STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Latvia Eurostat",SA,0,CURR,0,LMS
A4AS,"STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Lithuania Eurostat",SA,0,CURR,0,LMS
A4AT,"STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Malta Eurostat",SA,0,CURR,0,LMS
A4AU,"STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Poland Eurostat",SA,0,CURR,0,LMS
A4AV,"STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Slovak Republic Eurostat",SA,0,CURR,0,LMS
A4AW,"STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Slovenia Eurostat",SA,0,CURR,0,LMS
AGLX,"UK Claimant Count - total computerised claims - People - SA (000s)",SA,0,NONE,0,LMS
AGLZ,"UK Claimant Count: People - All ages: Up to 6 months - SA (000s)",SA,0,NONE,0,LMS
AGMA,"UK Claimant Count: Men - 25-49yrs: All computerised claims - SA (000s)",SA,0,CURR,0,LMS
AGMC,"UK Claimant Count: People - All ages: Over 6 and up to 12 months - SA (000s)",SA,0,NONE,0,LMS
AGMD,"UK Claimant Count: People: All over 12 months - SA (000s)",SA,0,NONE,0,LMS
AGMY,"UK Claimant Count: People - All ages: % claiming over 12 months",SA,0,NONE,0,LMS
AGMZ,"UK Claimant Count: People - All ages: All over 24 months - SA (000s)",SA,0,NONE,0,LMS
AGNA,"UK Claimant Count: People - 18-24yrs: All computerised claims - SA (000s)",SA,0,NONE,0,LMS
AGNB,"UK Claimant Count: People - 18-24yrs: Up to 6 months - SA (000s)",SA,0,NONE,0,LMS
AGNC,"UK Claimant Count: People - 18-24yrs: Over 6 and up to 12 months - SA (000s)",SA,0,NONE,0,LMS
AGND,"UK Claimant Count: People - 18-24yrs: All over 12 months - SA (000s)",SA,0,NONE,0,LMS
AGNE,"UK Claimant Count: People - 18-24yrs: % claiming over 12 months",SA,0,NONE,0,LMS
AGNF,"UK Claimant Count: People - 18-24yrs: All over 24 months - SA (000s)",SA,0,NONE,0,LMS
AGNG,"UK Claimant Count: Men - All ages: All computerised claims - SA (000s)",SA,0,NONE,0,LMS
AGNH,"LFS: In employment: Aged 16-17: Not in full-time education: UK: All: 000s: SA",SA,0,CURR,0,LMS
AGNI,"LFS: In employment: Aged 18-24: Not in full-time education: UK: All: 000s: SA",SA,0,CURR,0,LMS
AGNJ,"LFS: In employment: Aged 16-24: Not in full-time education: UK: All: 000s: SA",SA,0,CURR,0,LMS
AGNK,"LFS: In employment: Aged 16-17: Not in full-time education: UK: Male: 000s: SA",SA,0,CURR,0,LMS
AGNL,"LFS: In employment: Aged 18-24: Not in full-time education: UK: Male: 000s: SA",SA,0,CURR,0,LMS
AGNM,"LFS: In employment: Aged 16-24: Not in full-time education: UK: Male: 000s: SA",SA,0,CURR,0,LMS
AGNN,"LFS: In employment: Aged 16-17: Not in full-time education: UK: Female: 000s: SA",SA,0,CURR,0,LMS
AGNO,"LFS: In employment: Aged 18-24: Not in full-time education: UK: Female: 000s: SA",SA,0,CURR,0,LMS
AGNP,"LFS: In employment: Aged 16-24: Not in full-time education: UK: Female: 000s: SA",SA,0,CURR,0,LMS
AGNR,"LFS: In employment: Aged 16-17: In full-time education: UK: All: 000s: SA",SA,0,CURR,0,LMS
AGNS,"LFS: In employment: Aged 18-24: In full-time education: UK: All: 000s: SA",SA,0,CURR,0,LMS
AGNT,"LFS: In employment: Aged 16-24: In full-time education: UK: All: 000s: SA",SA,0,CURR,0,LMS
AGNU,"LFS: In employment: Aged 16-17: In full-time education: UK: Male: 000s: SA",SA,0,CURR,0,LMS
AGNV,"LFS: In employment: Aged 18-24: In full-time education: UK: Male: 000s: SA",SA,0,CURR,0,LMS
AGNW,"LFS: In employment: Aged 16-24: In full-time education: UK: Male: 000s: SA",SA,0,CURR,0,LMS
