ABJQ,"Household final consumption expenditure: National concept CP SA £m",SA,0,CURR,0,CT
ABJR,"Household final consumption expenditure :National concept CVM SA - £m",SA,2010,CONS,0,CT
ABJS,"Household final consumption expenditure: National concept IDEF SA 2010=100",SA,2010,IMPL,2010,CT
ABQU,"Household final consumption expenditure: National concept IDEF NSA 2010=100",NSA,2010,IMPL,2010,CT
ABTF,"Household final consumption expenditure: Net tourist expenditure CP SA £m",SA,0,CURR,0,CT
ABTA,"Household final consumption expenditure: UK tourist expenditure abroad CP NSA",NSA,0,CURR,0,CT
ABTH,"Household final consumption expenditure :Net tourist expenditure CVM NAYear SA £",SA,2010,CONS,0,CT
ABTB,"Household final consumption expenditure: UK tourist expenditure abroad CP SA",SA,0,CURR,0,CT
ABTC,"Household final consumption expenditure :UK tourist expenditure abroad CVM NSA",NSA,2010,CONS,0,CT
ABTD,"Household final consumption expenditure :UK tourist expenditure abroad CVM SA",SA,2010,CONS,0,CT
ABPB,"Household final consumption expenditure: National concept CP NSA £m",NSA,0,CURR,0,CT
ABPF,"Household final consumption expenditure :National concept CVM NAYear NSA £m",NSA,2010,CONS,0,CT
ABZW,"01.1 Food CP NSA",NSA,0,CURR,0,CT
ADFK,"01.2 Non-alcoholic beverages CP NSA",NSA,0,CURR,0,CT
ADFM,"02.1 Alcoholic beverages (off trade) CP NSA",NSA,0,CURR,0,CT
ADFN,"02.2 Tobacco CP NSA",NSA,0,CURR,0,CT
ADFQ,"03.1 Clothing CP NSA",NSA,0,CURR,0,CT
ADFR,"03.2 Footwear CP NSA",NSA,0,CURR,0,CT
ABQI,"Household final consumption expenditure: Domestic concept CP NSA",NSA,0,CURR,0,CT
ABQJ,"Household final consumption expenditure :Domestic concept CVM NAYear NSA",NSA,2010,CONS,0,CT
ADFT,"04.1 Actual rentals for housing CP NSA",NSA,0,CURR,0,CT
ADFU,"04.2 Imputed rentals for housing CP NSA",NSA,0,CURR,0,CT
ADFV,"04.3 Maintenance and repair of the dwelling CP NSA",NSA,0,CURR,0,CT
ABTE,"Household final consumption expenditure: Net tourist expenditure CP NSA",NSA,0,CURR,0,CT
ADFW,"04.4 Water supply and miscellaneous services CP NSA",NSA,0,CURR,0,CT
ADFX,"04.5 Electricity; gas and other fuels CP NSA",NSA,0,CURR,0,CT
ABTG,"Household final consumption expenditure :Net tourist expenditure CVM NAYear NSA",NSA,2010,CONS,0,CT
ADFZ,"05.1 Furniture and furnishings; carpets and other floor coverings CP NSA",NSA,0,CURR,0,CT
ABZV,"01 Food and non-alcoholic beverages CP NSA",NSA,0,CURR,0,CT
ADGG,"05.2 Household textiles CP NSA",NSA,0,CURR,0,CT
ADGL,"05.3 Household appliances CP NSA",NSA,0,CURR,0,CT
ADGM,"05.4 Glassware CP NSA",NSA,0,CURR,0,CT
ADFL,"02 Alcoholic beverages and tobacco CP NSA",NSA,0,CURR,0,CT
ADGN,"05.5 Tools and equipment for house and garden CP NSA",NSA,0,CURR,0,CT
ADFP,"03 Clothing and footwear CP NSA",NSA,0,CURR,0,CT
ADGO,"05.6 Goods and services for routine household maintenance CP NSA",NSA,0,CURR,0,CT
ADFS,"04 Housing; water; electricity; gas and other fuels CP NSA",NSA,0,CURR,0,CT
ADFY,"05 Furnishings; household equipment and routine maintenance of the house CP NSA",NSA,0,CURR,0,CT
ADGQ,"06.1 Medical products CP NSA",NSA,0,CURR,0,CT
ADGP,"06 Health CP NSA",NSA,0,CURR,0,CT
ADGR,"06.2 Out-patient services CP NSA",NSA,0,CURR,0,CT
ADGS,"06.3 Hospital services CP NSA",NSA,0,CURR,0,CT
ADGT,"07 Transport CP NSA",NSA,0,CURR,0,CT
ADGX,"08 Communication CP NSA",NSA,0,CURR,0,CT
ADGU,"07.1 Purchase of vehicles CP NSA",NSA,0,CURR,0,CT
ADGY,"09 Recreation and culture CP NSA",NSA,0,CURR,0,CT
ADGV,"07.2 Operation of personal transport equipment CP NSA",NSA,0,CURR,0,CT
ADIE,"10 Education CP NSA",NSA,0,CURR,0,CT
ADGW,"07.3 Transport services CP NSA",NSA,0,CURR,0,CT
ADIF,"11 Restaurants and hotels CP NSA",NSA,0,CURR,0,CT
ADII,"12 Miscellaneous goods and services CP NSA",NSA,0,CURR,0,CT
ADIP,"01 Food and non-alcoholic beverages CVM NAYear NSA",NSA,2010,CONS,0,CT
ADGZ,"09.1 Audio-visual; photo and information processing CP NSA",NSA,0,CURR,0,CT
ADIS,"02 Alcoholic beverages and tobacco CVM NAYear NSA",NSA,2010,CONS,0,CT
ADHL,"09.2 Other major durables for recreation and culture CP NSA",NSA,0,CURR,0,CT
ADIW,"03 Clothing and footwear CVM NAYear NSA",NSA,2010,CONS,0,CT
ADHZ,"09.3 Other recreational goods CP NSA",NSA,0,CURR,0,CT
ADIZ,"04 Housing; water; electricity; gas and other fuels CVM NAYear NSA",NSA,2010,CONS,0,CT
ADIA,"09.4 Recreational and cultural services CP NSA",NSA,0,CURR,0,CT
ADJF,"05 Furnishings;household equipment & routine maintenance of the house CVM NAYear",NSA,2010,CONS,0,CT
ADIC,"09.5 Newspapers; books and stationery CP NSA",NSA,0,CURR,0,CT
